equipment_id,timestamp,equipment_type,location_lat,location_long,ambient_temperature_C,humidity_percent,wind_speed_mps,precipitation_mm,load_current_A,voltage_kV,smart_meter_gasp_signal,vibration_level_g,insulation_resistance_MOhm,oil_temperature_C,historical_failures_count,time_since_last_failure_days,risk_score,risk_level
EQ_0224,2024-01-10 08:00:00,Transformer,9.323813619569128,72.06069882904622,26.07257231165223,97.72261527208406,4.9702051065457615,9.64082116224165,118.63419945843752,22.491061919045745,1,0.4569906624981627,2.8629332059458408,68.41149456452885,4,305,0.626,Medium
EQ_0225,2024-01-10 09:00:00,Relay,8.159668175652204,68.22225694682753,23.76275236407431,22.93770900006569,1.6203863119603708,6.777212986775032,330.9049878529345,21.44531337097112,0,0.7933682026368039,3.6413994088730948,,4,194,0.443,Medium
EQ_0226,2024-01-10 10:00:00,Cable,35.020857863551676,79.51343619587855,18.48371067183086,69.3653212894241,1.707575902149021,6.904462856033842,227.5941785512331,29.604008166499746,1,0.7656425414931721,7.3203288942849785,,2,440,0.496,Medium
EQ_0227,2024-01-10 11:00:00,Relay,36.791688330973045,71.81318447704146,25.98926102078078,51.56608604781171,6.3274226780824705,8.220421505310915,367.6638508947942,25.278881400605123,1,0.9314625604315204,3.784354460765039,,2,291,0.63,Medium
EQ_0228,2024-01-10 12:00:00,Relay,31.889921142417545,95.69675483306469,47.84793130200906,20.125208415317832,9.546020552751106,1.0227076288420145,140.16252711680266,7.607166909389836,0,0.9255034067766122,7.179309221433461,,4,491,0.521,Medium
EQ_0229,2024-01-10 13:00:00,Transformer,11.320141503911248,79.1313276083044,33.24946035822168,49.52424174087333,1.8153750072778956,8.378955803749509,312.91231673294635,7.917206942397898,0,0.16626102041876,4.192941626523858,91.79491413904088,5,108,0.42,Medium
EQ_0230,2024-01-10 14:00:00,Switch,27.388606754964506,87.68142874350438,29.4767996335146,67.49286329668308,0.15196776041615068,12.721920928190844,369.6504316516829,22.539483645310117,0,1.3168629605262003,7.515757499194844,,1,122,0.406,Medium
EQ_0231,2024-01-10 15:00:00,CircuitBreaker,11.496194075707017,94.17114591128941,17.657753774230997,62.7173978038211,2.132056856901865,0.2341322146180813,197.71199104467365,13.966099106662218,0,0.7547007160065244,6.194798980610957,,1,1,0.293,Low
EQ_0232,2024-01-10 16:00:00,Cable,9.268433096959473,71.56709555858862,37.34569585801701,47.45338825381266,10.93760231324172,13.045832971838793,345.9615270464674,24.69730632006908,1,0.6734000622157148,7.056699601549892,,5,304,0.652,Medium
EQ_0233,2024-01-10 17:00:00,Cable,15.986054053407138,76.88309146456817,46.55940639683173,55.71356131212657,11.975705107775287,16.44844747336557,350.1468181814493,30.7491513677126,1,0.6749285697442796,3.8698013648902494,,0,118,0.667,Medium
EQ_0234,2024-01-10 18:00:00,Switch,24.8837636512293,78.7640002796912,39.042966672009314,76.44686901150597,10.326075277382053,7.491057740402427,108.40107059456349,17.624292138479603,1,0.25676150891876764,9.010873316654274,,5,440,0.567,Medium
EQ_0235,2024-01-10 19:00:00,Cable,18.030446361397864,72.47933266947639,16.017910396230036,71.66579090291874,9.55353476182115,6.812083331625834,75.09916109667785,17.059980162171264,0,0.5012653678419207,7.094085757615084,,5,119,0.312,Low
EQ_0236,2024-01-10 20:00:00,Switch,25.56759823412802,78.57321811772866,23.715702170199606,99.04287729244734,6.810024317941723,13.76548471560474,99.19353865242627,19.11092189080374,0,0.08992824381072495,5.549096061194049,,3,58,0.29,Low
EQ_0237,2024-01-10 21:00:00,Relay,35.95650480641336,79.14199467658821,16.559840502996465,22.47646327354748,5.819801399203042,3.200498729263881,58.17323371486507,26.417767576654775,0,0.7148583628787415,3.603202947753891,,5,76,0.414,Medium
EQ_0238,2024-01-10 22:00:00,Switch,34.10241230747794,71.36802984581524,53.23675315821277,45.117337390188226,13.326055084630218,12.05885752958923,339.34757590952063,32.568355406682535,0,0.46818788483718127,9.650219368668337,,0,30,0.36,Low
EQ_0239,2024-01-10 23:00:00,CircuitBreaker,19.29497495217019,79.17984523737074,28.615484170180228,63.312608587806814,2.3121756476773063,11.074229707160224,239.5966843435014,26.57134894033149,1,1.2587924448094991,4.963972152811817,,4,383,0.705,High
EQ_0240,2024-01-11 00:00:00,Relay,16.76766423119332,75.52071202219574,22.784953468194878,24.61180657592199,5.1367196825207,5.404953842615665,388.24608505324255,21.058138308751186,1,0.553551706594236,6.224208408943264,,3,63,0.534,Medium
EQ_0241,2024-01-11 01:00:00,Cable,12.036704339025171,80.87726872686389,40.04937285684255,59.11182654339611,6.026682009814864,19.876967777993965,358.1101667521244,22.831960870304883,1,0.87559717371431,6.585944318421257,,5,206,0.703,High
EQ_0242,2024-01-11 02:00:00,Switch,13.838051126850564,79.45899455466524,16.578381315635973,58.04368299894613,8.145368759364947,4.554994722064192,387.4100965079298,30.555274495305532,1,1.0971076914110636,5.800479658888263,,3,41,0.581,Medium
EQ_0243,2024-01-11 03:00:00,Relay,33.229105629782865,71.78891797088042,46.6203917709954,29.985665117347864,11.913159938241082,5.515351365027139,356.98170335636615,31.48913653328574,0,0.26575415563741767,5.164080445588541,,3,376,0.446,Medium
EQ_0244,2024-01-11 04:00:00,Switch,36.448633966717864,82.01881564322125,49.54190090058181,67.09852177050558,5.629948618794028,5.715671110517404,121.12808188013055,26.568551167197825,1,0.6104837348933905,5.60147915980676,,0,46,0.64,Medium
EQ_0245,2024-01-11 05:00:00,CircuitBreaker,22.277438920034278,84.7410918477608,49.62308582498209,98.45914748667435,6.113763128607254,16.55037844212606,317.5847281291512,21.48528168930048,0,1.436268358237303,2.804270639755625,,5,420,0.706,High
EQ_0246,2024-01-11 06:00:00,Switch,11.16866209897902,92.76489704170724,32.56599266534993,87.75750833656484,13.396353077931224,1.2491518723814288,359.21266704512124,18.1046144949744,0,0.7901271090561367,6.639332599838892,,1,240,0.37,Low
EQ_0247,2024-01-11 07:00:00,Relay,34.86509559517252,68.55436673846316,34.073738732712684,75.01776339444486,10.840604365473427,13.85064863074216,97.05229529284264,14.083680886035394,1,0.5701375118546695,8.239934869115544,,2,92,0.537,Medium
EQ_0248,2024-01-11 08:00:00,Relay,16.08403630002204,74.1104439521489,53.29792076152385,20.709062809077512,14.967312835229674,13.536425977147912,339.96425480719097,13.954723701347216,1,0.07075715261723697,7.64082566705377,,5,416,0.647,Medium
EQ_0249,2024-01-11 09:00:00,Cable,32.1901933130196,89.47380782665206,20.714011492033542,80.27423378055752,11.533841731614615,13.170810313401098,318.14057647845516,28.83987887129877,0,0.9397259656443148,1.7974424257271115,,3,178,0.462,Medium
EQ_0250,2024-01-11 10:00:00,Cable,22.141206480349116,70.25183070547655,31.301721241297233,52.56851913005021,0.9901476621036237,6.976410679389586,88.84933457696019,27.822350670248998,1,1.4241476376484825,1.6508482773214475,,2,343,0.768,High
EQ_0251,2024-01-11 11:00:00,Transformer,35.69834101145934,83.15472138076561,26.982627118154955,26.14896602209308,7.5093640210562675,15.890310889814973,297.4802670433444,7.356102309527292,0,0.15570766128346009,4.625859543693734,56.24097717263688,2,210,0.315,Low
EQ_0252,2024-01-11 12:00:00,Cable,14.739145368625387,76.1491304683527,47.139309731875386,94.33824429054832,6.076540417913496,18.122220042649943,162.52349543675868,18.86379863128237,1,0.37774204683319956,6.7642843795825955,,5,483,0.672,Medium
EQ_0253,2024-01-11 13:00:00,Cable,36.39045234006946,85.50129978525798,29.312563364541955,71.82539567924226,1.8438101769808135,17.773181605307972,226.07938277294272,18.132443035070338,0,0.8995039432576029,6.623054765104622,,3,45,0.407,Medium
EQ_0254,2024-01-11 14:00:00,Switch,10.081498380568878,87.79589941547867,24.67726721262118,77.11621060052718,12.338021915762951,16.079170151050405,243.37533859276118,20.04458709239028,1,0.257170143942147,7.978115353628221,,2,59,0.449,Medium
EQ_0255,2024-01-11 15:00:00,Cable,15.870872032954717,82.40416726172045,26.37096371710067,30.706269039975453,9.443365453376048,1.0866406964580766,312.02583194417,14.57484347205015,0,0.05019530485650372,5.6001622531350685,,5,445,0.339,Low
EQ_0256,2024-01-11 16:00:00,Relay,9.358705347300491,76.00891717680608,43.27905949822865,25.015169729749267,12.590077385340035,0.07639845317166216,136.3883542206658,26.00440951610593,1,0.5085917171074948,1.9170314925941216,,3,27,0.726,High
EQ_0257,2024-01-11 17:00:00,CircuitBreaker,18.446783645212406,75.84140530515124,48.708476086422195,45.06783340681145,11.833987076640108,17.837442896214696,201.83609685178533,30.568464884068586,1,0.5971111782466296,9.676705748410974,,4,387,0.632,Medium
EQ_0258,2024-01-11 18:00:00,Cable,10.589396211241615,87.92355872859403,34.75256161827715,51.011904436451765,9.490678181229013,14.077141832686625,51.52714437760818,10.507733396174366,1,1.0839167734197621,6.997468722203858,,0,104,0.594,Medium
EQ_0259,2024-01-11 19:00:00,Switch,36.01537764873164,90.07009591727271,53.03090830925352,76.20324012278456,4.470783129591648,2.1072984450171295,323.63835217072744,23.39202897984973,0,0.11986971797027954,4.240454193108805,,2,224,0.46,Medium
EQ_0260,2024-01-11 20:00:00,Cable,35.7471946490443,82.51163322559583,32.309165440788185,56.61596841274352,3.1332408600774557,7.374143417295905,179.4346395955118,7.413585545061755,0,1.1629730613509814,4.7485398871349105,,0,498,0.436,Medium
EQ_0261,2024-01-11 21:00:00,Relay,31.843216717676274,92.66009203247697,23.47976218794632,72.58827857361028,7.084227062444725,17.6031347584297,125.50923771175894,24.300956408371192,0,0.9312405772664477,3.6577132981464953,,5,81,0.479,Medium
EQ_0262,2024-01-11 22:00:00,Switch,11.961426205884006,86.89755305384102,44.54389832529323,45.250187501068,9.672489060334707,7.902618152230065,299.6224091489162,11.378812422139433,0,1.3408117538224529,3.5866863681902177,,4,208,0.63,Medium
EQ_0263,2024-01-11 23:00:00,Transformer,18.665793644928435,69.68466661033014,19.460488492851056,61.26895221698625,4.013890150919572,16.70960451484389,55.14268602923384,16.23553931414228,0,0.5391510428151843,1.1739486782584092,46.84026194502806,0,236,0.355,Low
EQ_0264,2024-01-12 00:00:00,Transformer,19.995637572640423,82.29307294897595,31.171589890194763,62.475014272967506,8.926975123585223,0.1984764225567126,212.43330580872635,32.014479503964886,0,0.8025968061878457,7.097880407130579,57.15251218542858,3,477,0.395,Low
EQ_0265,2024-01-12 01:00:00,Switch,30.445749966430114,90.41472297440734,35.85184190616556,98.08110586233708,1.8832532214398006,0.33895329779161987,319.5553741149836,27.793199508851828,1,0.22430048222483556,3.390245496627455,,3,427,0.618,Medium
EQ_0266,2024-01-12 02:00:00,Cable,8.509018537632238,76.50594971263638,45.92567495674686,61.436842217006316,5.221433897524321,7.434785898126606,50.47376900041385,14.094614244261368,1,0.9873651753749992,9.767749994347215,,1,233,0.607,Medium
EQ_0267,2024-01-12 03:00:00,Relay,32.56476398253309,68.68425397472035,50.94242418699358,82.65587306389008,11.705641853564707,9.15991518007143,189.30185253407598,14.1787246784962,0,0.14525754548383038,3.0541182714432917,,3,97,0.496,Medium
EQ_0268,2024-01-12 04:00:00,Relay,15.151505414362713,82.03823502159585,44.897776263867755,57.90478627183573,0.8676667417074091,19.15579601976408,379.9535116829393,27.200117665007028,0,1.4874254572681198,5.900340995202367,,0,141,0.525,Medium
EQ_0269,2024-01-12 05:00:00,Cable,35.920282157342974,70.19254617788577,29.627229930454853,38.030501440541265,2.9374962620140503,2.8160589778535217,267.8447745480988,27.095690105177237,1,0.8885326791595229,2.322664386293887,,4,136,0.714,High
EQ_0270,2024-01-12 06:00:00,Transformer,31.522589328070655,86.44268650774812,30.52662824507982,73.93042364288505,3.898574688642493,6.90384416988421,371.1200450961966,13.84362165312835,1,0.7314829888290081,9.011270236564132,78.92467426471401,5,152,0.584,Medium
EQ_0271,2024-01-12 07:00:00,Relay,9.80389355877638,72.27178828409014,15.313663630876672,70.47374321833307,6.715101381156275,2.6854970180455107,385.27694236986963,20.300812546531738,1,0.4007452764636893,5.505432140392368,,1,228,0.447,Medium
EQ_0272,2024-01-12 08:00:00,Relay,27.708989649318127,70.21093732123337,25.98815260191568,84.55723927071949,6.894973056039919,10.931542840645898,201.48560077331425,7.185298451361138,1,0.2903371807392261,5.009874748677018,,2,170,0.52,Medium
EQ_0273,2024-01-12 09:00:00,Relay,14.066378496829905,69.44939183113068,48.74598656207295,98.49540233312926,11.897143109951092,17.07569843409334,134.69199561096588,31.936928338856394,1,0.3355422714574711,9.562868293256491,,3,477,0.579,Medium
EQ_0274,2024-01-12 10:00:00,Switch,36.84975952501258,88.63996136663542,54.24574927167288,65.56318236536829,3.893126747641355,8.739917713312417,257.7463273825751,7.973202174729405,0,0.9523977336950069,9.83060053086065,,5,122,0.526,Medium
EQ_0275,2024-01-12 11:00:00,Relay,13.5131218437281,90.98525837236312,51.31595175118478,95.49612742561766,14.402034066081708,10.429192774429438,392.0577677970263,26.44737559262985,1,0.28442358254359473,5.29210095821173,,1,438,0.632,Medium
EQ_0276,2024-01-12 12:00:00,Cable,28.831604085788115,75.17286915875341,40.624607341955496,73.32803832372954,2.4404961571284884,11.301706249055126,320.0694188425127,19.47018294247043,0,0.06754951932535577,1.0813462217136296,,2,381,0.449,Medium
EQ_0277,2024-01-12 13:00:00,Cable,18.353850975130353,94.85962798452168,24.14707118414435,70.74909510973498,3.331138060399809,6.433399793190972,346.8147313605194,25.679258941288566,1,0.1883289521041554,4.858318188877902,,3,339,0.52,Medium
EQ_0278,2024-01-12 14:00:00,CircuitBreaker,8.84592314571267,81.94581425148726,41.49736046804272,29.480209887852126,4.333274083637485,7.956732510043139,371.8358586296174,32.817885416420026,1,0.11512138354364299,7.849071311458529,,0,64,0.485,Medium
EQ_0279,2024-01-12 15:00:00,Relay,18.779997925667956,79.38128740065493,45.17059893388091,93.4741145716327,14.263928917538227,11.542451720766415,174.99240575517598,27.26382531818704,1,0.41395200573033536,6.07666625950166,,0,447,0.58,Medium
EQ_0280,2024-01-12 16:00:00,Cable,18.398775384221324,87.04230113752841,24.615956515740276,35.32743565878606,13.773586300131557,2.036073658990738,227.08526770722608,11.96302514000124,0,0.1064484468222178,1.3241693646228376,,4,466,0.402,Medium
EQ_0281,2024-01-12 17:00:00,Cable,13.081431391068993,93.136340280674,26.299149759081068,96.03673364602366,8.724334394837904,8.732283795375322,253.03109213430912,19.950856401109228,0,1.1502255679481215,3.5424645937556702,,5,73,0.526,Medium
EQ_0282,2024-01-12 18:00:00,Cable,18.23846135640877,93.92873477346427,52.85826052601622,91.40465819891796,6.291719909359704,15.607310060137634,216.71750665538457,19.433576007944758,0,0.34678615813306174,6.320172729326648,,0,240,0.408,Medium
EQ_0283,2024-01-12 19:00:00,Switch,13.39794103484709,77.61537627294862,49.201208064797406,36.56606473686842,1.067374277601492,1.380151852256326,379.2745821760878,19.686851824969537,1,0.6436475041346766,8.297907229071265,,4,354,0.668,Medium
EQ_0284,2024-01-12 20:00:00,Cable,32.23895190940496,77.63353996035254,42.744722298951814,81.68982526815093,9.819760302989318,3.0319014960019874,356.5590792309699,20.555552923872234,0,0.4595850182365053,4.827053668939245,,2,436,0.438,Medium
EQ_0285,2024-01-12 21:00:00,Relay,9.089561621568315,71.70813723545011,45.62187002063443,20.000930780429293,6.248487427234383,10.450203621711768,69.1220470003403,32.27311040025299,1,0.37788173031202427,3.7377884767265277,,2,320,0.664,Medium
EQ_0286,2024-01-12 22:00:00,Cable,16.81433285539579,74.68208320140315,15.058952883452456,78.34758352703972,14.50268249698928,4.485869665700902,282.0665171311979,26.031200827885307,0,1.2802167996812608,4.803662773122483,,4,35,0.437,Medium
EQ_0287,2024-01-12 23:00:00,CircuitBreaker,16.78499626357245,77.4335588866679,43.50485332394051,85.34235732045089,2.72420951634904,7.418820163155305,365.67906886220254,27.78072503175796,1,1.4780446840055899,7.788234337138727,,1,382,0.699,Medium
EQ_0288,2024-01-13 00:00:00,Transformer,19.402660829809747,85.1284971858445,41.44057016989281,26.276465305369918,8.167454386557976,14.186416569452192,108.56245640037113,27.077056370490045,1,0.8964705317454619,9.569996071278352,42.333226401379044,0,389,0.554,Medium
EQ_0289,2024-01-13 01:00:00,Transformer,15.694457989108543,85.4450624996949,26.862396488237227,77.15393312569938,11.385079237828965,2.050319281329489,229.8490624723687,19.74004500095851,1,0.5854571168125345,9.396323763127048,85.51284759302717,1,355,0.457,Medium
EQ_0290,2024-01-13 02:00:00,Switch,28.219072075379465,88.71547243631493,33.468645752524765,93.67956168772606,10.418931408799281,14.57962123311633,351.59181632557085,13.399932912239157,0,1.2202528106067194,2.7571654266084282,,0,166,0.49,Medium
EQ_0291,2024-01-13 03:00:00,Transformer,18.014916615101747,77.73270317382544,54.14101873556562,88.52297789983415,10.517547923853897,14.541135232307802,246.72547804089987,31.571448011930016,1,0.7695751916794242,4.424659388829051,48.966943531237504,2,191,0.749,High
EQ_0292,2024-01-13 04:00:00,Cable,30.799963915570682,89.29887403019215,30.374201540965394,22.01547311673835,12.584959915770161,0.22835966908147265,296.29492287016785,32.19694196260354,0,0.6846089258148951,3.114760644963575,,1,271,0.415,Medium
EQ_0293,2024-01-13 05:00:00,Cable,28.44125929125807,91.69671611845197,36.8572126431139,97.36282202049169,0.7750308248694165,10.095911966090563,301.45888156289254,29.291292721027833,0,0.30992063726629554,8.200031335873133,,1,89,0.298,Low
EQ_0294,2024-01-13 06:00:00,Transformer,24.028505195837813,79.50005677770893,20.268601143163743,89.223660712713,2.3590981226957304,6.195757184181985,151.5159361868529,29.528178923153064,1,1.025419341602902,8.170132574722352,53.775734433587445,4,349,0.564,Medium
EQ_0295,2024-01-13 07:00:00,CircuitBreaker,26.12134888860297,84.58063351116871,48.31321507153084,92.48696483850084,0.1823515721608021,13.480398381175853,68.14252969190515,20.81918395708861,1,0.46706745711333336,3.760989395699271,,4,73,0.731,High
EQ_0296,2024-01-13 08:00:00,CircuitBreaker,18.23579660011834,86.01748102243869,28.36199862675077,78.61592404722244,6.0679107836080455,1.3670640061991723,324.31594486943754,13.715474764003062,1,0.6775119754189308,7.168994948997113,,5,130,0.602,Medium
EQ_0297,2024-01-13 09:00:00,Cable,17.64122855731265,69.64098402825475,29.956841880512542,95.55588661554427,9.626015959478373,13.42958297334414,271.298753773174,11.372787751904793,1,0.6565841029483062,7.758458185269864,,5,4,0.596,Medium
EQ_0298,2024-01-13 10:00:00,Cable,10.939814029041615,76.05773050660166,26.052764338634145,54.56151420756048,14.705531114132777,1.3500509336764388,231.54534803320826,10.842846414329681,1,1.457480990844129,2.019731542547178,,5,279,0.796,High
EQ_0299,2024-01-13 11:00:00,CircuitBreaker,19.704429068486146,89.39866456020357,43.18217712109781,53.818290951514584,5.197862519290774,7.952247571057411,142.49669210552375,11.543989345083595,0,0.7504075614603904,3.416803804608466,,3,483,0.527,Medium
EQ_0300,2024-01-13 12:00:00,Switch,16.336388282020252,87.04592584076215,53.741493267995686,68.29097604475001,1.154692005974494,1.5116722770813396,382.9981272959481,14.026851338298009,1,0.18349712981958938,6.391401284353434,,5,492,0.69,Medium
EQ_0301,2024-01-13 13:00:00,Cable,26.085814570417718,86.80663978344195,25.696081114301652,21.208854737158003,14.475230541817078,5.01786091382205,286.6092008183916,25.07900648672516,1,0.9345107547652542,3.816166547922834,,3,432,0.648,Medium
EQ_0302,2024-01-13 14:00:00,Switch,15.861791359157907,85.33238019837839,49.64382534446766,95.73869831387165,1.5885870660563643,3.096572251954397,380.6576905740779,25.8864511650394,0,1.330341046003171,2.8236937072180885,,3,436,0.652,Medium
EQ_0303,2024-01-13 15:00:00,Cable,25.039990262172655,88.33304823810673,42.20447541787891,52.65213526933585,0.23092337536962715,11.658521136085263,138.58553871286307,18.15686464585804,0,1.438492471871535,4.591317858781912,,1,195,0.55,Medium
EQ_0304,2024-01-13 16:00:00,Relay,32.35424659326837,73.46767756672828,41.89841992100115,98.16055635511547,1.528396513094052,0.16639884454384024,201.75397742141502,8.500888042386915,1,1.1351573070305354,9.23093797463703,,4,151,0.675,Medium
EQ_0305,2024-01-13 17:00:00,Switch,20.586608208554004,75.50263762250779,32.37613276026439,77.87582542800008,0.13581242370556468,11.789079789693943,264.6520897105827,23.21758266619026,0,0.40093201597227196,7.426474510403141,,5,202,0.382,Low
EQ_0306,2024-01-13 18:00:00,Switch,10.650353103621516,73.77883975753723,50.09880186617928,79.09785205812531,0.20618331017017877,4.967525207396005,125.04226904760759,13.31177085699826,0,0.40896166690583524,1.5627366616856118,,4,442,0.577,Medium
EQ_0307,2024-01-13 19:00:00,Transformer,21.309274981307787,89.2492707687988,39.269268988697455,73.82973348784638,1.2172376780435874,19.029814203535743,343.4721418450587,27.737438599382894,1,1.2433265173105628,9.394394573194852,69.93396813625337,2,397,0.632,Medium
EQ_0308,2024-01-13 20:00:00,CircuitBreaker,13.808178518161151,85.8867246277237,44.715259746717564,79.03339146832204,7.821735362503201,1.369174386671561,179.88952845054473,30.86069842851065,1,0.8974509191482678,5.84498748930142,,1,325,0.667,Medium
EQ_0309,2024-01-13 21:00:00,CircuitBreaker,15.796751917083611,78.68501867758079,50.81384356612677,73.31704380214686,11.810805401284993,9.086908461353103,270.5865268096553,12.706357436066604,1,1.0729182039110552,4.8484120033300355,,5,386,0.823,High
EQ_0310,2024-01-13 22:00:00,CircuitBreaker,20.833819929627623,86.83034741272957,52.451224858757065,25.120507728689674,12.371148560205114,5.847662208243863,205.37180907723223,6.591659876925242,0,0.48651681285975384,5.523681183671174,,5,330,0.54,Medium
EQ_0311,2024-01-13 23:00:00,Transformer,9.629106243075732,82.24177615211178,52.08442515433709,28.431457448624418,11.466610921132565,8.193421067519854,279.3108000835183,13.026388145601192,1,0.2812637806849695,2.444163528441038,43.87705701037296,3,17,0.733,High
EQ_0312,2024-01-14 00:00:00,Relay,13.383754442136048,87.26236216468008,50.26762447374032,85.13005484729294,10.27701464811726,2.2086372682220534,151.21560620358244,14.364785633706662,1,0.41243757227655076,5.635050937387508,,5,67,0.716,High
EQ_0313,2024-01-14 01:00:00,Transformer,23.531060631510506,78.3496932799622,29.15156634945744,86.2844478324865,11.839392724795283,6.155916633614913,369.82595535564076,31.726005459067665,1,0.5237766859435592,4.1898245391374935,67.80987843820773,2,382,0.585,Medium
EQ_0314,2024-01-14 02:00:00,Cable,35.29250356347653,93.41326356112704,19.102718503343592,51.4184594617133,8.300567846246578,10.0626494510308,117.85207377791244,29.188052821540175,0,1.0315641353454141,8.541175373666231,,1,67,0.291,Low
EQ_0315,2024-01-14 03:00:00,Relay,32.9041641011347,89.70231975630645,32.56842404998869,68.84374040123396,2.405481091796147,13.472908349498153,112.73863950874826,24.736638943774235,1,0.38291733309325454,2.0579617013519798,,4,256,0.668,Medium
EQ_0316,2024-01-14 04:00:00,Switch,12.793250214145765,68.05777192135304,43.74958471414121,78.59208392467033,7.724000248698892,3.227256021107674,79.24401812874142,6.516482093806749,0,0.29033485659957003,9.01769981484832,,2,467,0.337,Low
EQ_0317,2024-01-14 05:00:00,Cable,15.00456840934877,78.27386848929925,19.213819379253327,37.78890437985362,7.788368561703077,12.155053661913051,135.87330995817388,7.558768299078165,1,0.616997660234728,3.107830338337007,,5,445,0.625,Medium
EQ_0318,2024-01-14 06:00:00,Switch,14.367063773664256,95.8360212786902,39.65201943702896,64.55027545376767,6.236626552849829,8.578886668602886,239.3167513433283,24.803604789974894,0,1.0681118394636526,2.5452451693490463,,3,493,0.568,Medium
EQ_0319,2024-01-14 07:00:00,Transformer,22.503269810222182,79.94678475598896,49.82107865077537,70.5135136974701,7.987560996239727,2.3078928435783475,261.973261263194,9.164505453366303,0,0.5389495345703404,2.2855776833289867,78.06405058634029,1,440,0.518,Medium
EQ_0320,2024-01-14 08:00:00,Cable,13.981311301248425,79.36392182245275,50.826991104751144,36.34531067191762,7.617075959381687,8.38543322332044,56.343414366005405,27.404469066465946,1,0.15011656415616959,5.268295188792583,,0,404,0.592,Medium
EQ_0321,2024-01-14 09:00:00,Cable,24.259670553229547,86.22436724182302,42.54526517231503,40.2617906818172,0.1496816498767406,14.468873247098239,237.4798097716525,28.575177986595715,0,1.2410131262060067,8.58993551009095,,2,274,0.466,Medium
EQ_0322,2024-01-14 10:00:00,Transformer,22.067745139406664,77.6752234792691,46.6623281036548,56.1035290423404,2.751632946051518,17.099480391229488,358.8959568703215,18.590363415784594,1,0.15976460459919184,4.490434809252381,84.19457127044319,2,344,0.626,Medium
EQ_0323,2024-01-14 11:00:00,Switch,34.15144682784063,73.90070953243028,17.67894448101086,90.18803625062709,5.84107408468313,10.835219285351265,388.8230342177656,7.797247653684018,1,0.9900611108055386,1.6669488031738036,,5,481,0.695,Medium
EQ_0324,2024-01-14 12:00:00,Switch,18.888598925528512,91.31062181060996,32.338889310225376,99.77458831223603,8.385889274199032,6.423243052719069,127.0389640666636,15.464054425726369,0,0.5901732469513487,1.6184230995156488,,5,119,0.523,Medium
EQ_0325,2024-01-14 13:00:00,Cable,18.71765178337642,81.46291707243752,43.909510089552185,72.53835877772863,10.631484828437314,0.16727363753714197,126.18358985318761,23.865475786796125,0,0.7517845838606334,1.0478212810151135,,4,452,0.599,Medium
EQ_0326,2024-01-14 14:00:00,Relay,31.33034463052285,90.41147762541979,36.936766519742505,25.31706606210177,11.49772574298877,11.674271754627279,323.6859920052857,26.297168794687693,1,1.214353004338864,5.6620725976416235,,4,113,0.73,High
EQ_0327,2024-01-14 15:00:00,Transformer,12.069411027611935,87.46356672801097,39.818951402078824,79.38025497592697,2.5482150907610297,3.8995039980057844,361.643331026765,26.249400558205913,1,1.3669313086154682,7.8284378904752865,72.8435418294666,5,154,0.743,High
EQ_0328,2024-01-14 16:00:00,Cable,26.969849373808337,93.7847097942603,38.15227018047762,70.59130594627099,2.347150740054009,9.478424402322055,300.7389891853346,13.315452854541867,0,0.34326856176057563,3.82444127401974,,1,23,0.397,Low
EQ_0329,2024-01-14 17:00:00,Transformer,15.00351821179217,74.23246647405549,31.99403371472348,92.62708111068272,7.605894701080774,3.7584076163064606,76.94008428330592,24.79621591872398,1,0.6050582084327624,8.396478519268234,76.27309227524236,3,59,0.547,Medium
EQ_0330,2024-01-14 18:00:00,Transformer,31.091002065699687,75.88643514313502,42.69435689844232,41.124958775497504,14.086027191754374,12.727485630667488,163.57913006136974,13.27682028189136,0,0.3268435483538831,7.25176863004355,52.029358714886,4,69,0.411,Medium
EQ_0331,2024-01-14 19:00:00,Cable,25.263794711897184,75.67441578083536,41.478757791754745,85.19517828324314,11.670378647169798,15.217026618615634,115.70284199228823,8.386393568582005,1,1.0634758013067092,4.315124924149162,,2,343,0.722,High
EQ_0332,2024-01-14 20:00:00,Relay,20.538040565697074,68.90332369100834,25.383057971001968,22.69411230995712,13.187786589018714,4.867933664370609,245.0680093505528,7.052441657850521,1,1.0169287173932042,3.907246111786845,,4,380,0.676,Medium
EQ_0333,2024-01-14 21:00:00,CircuitBreaker,34.03965642177231,93.75542747908705,28.011624734469912,92.07687165523743,14.942365102481682,16.508313282478962,345.70497171433016,12.723235874945427,1,0.8862184783437467,1.6053032257063107,,5,50,0.739,High
EQ_0334,2024-01-14 22:00:00,Cable,10.752620167828422,96.96788574896543,28.06556997703644,79.8547129639077,12.099975795402248,17.160465420144583,399.1699040907548,12.520405101935431,1,0.10850869894656458,4.700723661951274,,2,16,0.514,Medium
EQ_0335,2024-01-14 23:00:00,Switch,11.772339425039462,68.6503507856996,29.417073085659446,82.69906008601892,8.492710368376063,6.255559784207081,279.0197019224519,12.264490868337889,0,0.07085309680452329,7.8791804779278465,,3,227,0.272,Low
EQ_0336,2024-01-15 00:00:00,CircuitBreaker,26.088549461056264,90.10677611052785,16.557520667506623,86.96957022645218,9.29289300054455,11.267907014252803,268.61491684008604,29.33969766544583,1,0.9010579345104153,6.228553418993614,,0,351,0.486,Medium
